Id,WnvPresent
7061,0.00425
7062,0.006939097744360902
7063,0.005083333333333334
7064,0.00475
7065,0.007139097744360902
7066,0.00475
7067,0.00475
7068,0.00475
7069,0.00475
7070,0.007139097744360902
7071,0.004583333333333334
7072,0.00375
7073,0.007839097744360903
7074,0.00375
7075,0.00375
7076,0.00375
7077,0.00375
7078,0.007839097744360903
7079,0.005
7080,0.005333333333333333
7081,0.007034632034632034
7082,0.005333333333333333
7083,0.005333333333333333
7084,0.005333333333333333
7085,0.005333333333333333
7086,0.007034632034632034
7087,0.01230952380952381
7088,0.007666666666666666
7089,0.012984848484848485
7090,0.007666666666666666
7091,0.007666666666666666
7092,0.007666666666666666
7093,0.007666666666666666
7094,0.012984848484848485
7095,0.0095
7096,0.02475
7097,0.01307142857142857
7098,0.02375
7099,0.02375
7100,0.02375
7101,0.02375
7102,0.01307142857142857
7103,0.007
7104,0.005
7105,0.003
7106,0.005
7107,0.005
7108,0.005
7109,0.005
7110,0.003
7111,0.00625
7112,0.00525
7113,0.002372727272727273
7114,0.00525
7115,0.00525
7116,0.00525
7117,0.00525
7118,0.002372727272727273
7119,0.0050999999999999995
7120,0.004
7121,0.005
7122,0.004
7123,0.004
7124,0.004
7125,0.004
7126,0.005
7127,0.00235
7128,0.00225
7129,0.001815294117647059
7130,0.00225
7131,0.00225
7132,0.00225
7133,0.00225
7134,0.001815294117647059
7135,0.005472222222222222
7136,0.005416666666666666
7137,0.009543478260869567
7138,0.005416666666666666
7139,0.005416666666666666
7140,0.005416666666666666
7141,0.005416666666666666
7142,0.009543478260869567
7143,0.00775
7144,0.008583333333333333
7145,0.007642207792207791
7146,0.008583333333333333
7147,0.008583333333333333
7148,0.008583333333333333
7149,0.008583333333333333
7150,0.007642207792207791
7151,0.0074
7152,0.007
7153,0.005272727272727273
7154,0.007
7155,0.007
7156,0.007
7157,0.007
7158,0.005272727272727273
7159,0.005142857142857143
7160,0.005366666666666666
7161,0.0065
7162,0.005366666666666666
7163,0.004366666666666667
7164,0.004366666666666667
7165,0.004366666666666667
7166,0.0065
7167,0.008472222222222221
7168,0.006416666666666666
7169,0.010043478260869567
7170,0.006416666666666666
7171,0.005416666666666666
7172,0.005416666666666666
7173,0.005416666666666666
7174,0.010043478260869567
7175,0.011142857142857142
7176,0.006
7177,0.011
7178,0.006
7179,0.006
7180,0.006
7181,0.006
7182,0.011
7183,0.0064
7184,0.005
7185,0.007
7186,0.005
7187,0.005
7188,0.005
7189,0.005
7190,0.007
7191,0.009709523809523809
7192,0.007319047619047619
7193,0.016666666666666663
7194,0.007319047619047619
7195,0.007319047619047619
7196,0.007319047619047619
7197,0.007319047619047619
7198,0.016666666666666663
7199,0.006321428571428572
7200,0.0052833333333333335
7201,0.008942207792207793
7202,0.0052833333333333335
7203,0.0052833333333333335
7204,0.0052833333333333335
7205,0.0052833333333333335
7206,0.008942207792207793
7207,0.00925
7208,0.00725
7209,0.0106
7210,0.00725
7211,0.00725
7212,0.00725
7213,0.00725
7214,0.0106
7215,0.006426190476190477
7216,0.004866666666666667
7217,0.007928571428571429
7218,0.004866666666666667
7219,0.004866666666666667
7220,0.004866666666666667
7221,0.004866666666666667
7222,0.007928571428571429
7223,0.01225
7224,0.00975
7225,0.014
7226,0.00975
7227,0.00975
7228,0.00975
7229,0.00975
7230,0.014
7231,0.01074570707070707
7232,0.008888888888888889
7233,0.012683333333333333
7234,0.008888888888888889
7235,0.008888888888888889
7236,0.008888888888888889
7237,0.008888888888888889
7238,0.012683333333333333
7239,0.006666666666666666
7240,0.006
7241,0.006272727272727273
7242,0.006
7243,0.006
7244,0.006
7245,0.006
7246,0.006272727272727273
7247,0.010833333333333334
7248,0.012
7249,0.008
7250,0.012
7251,0.012
7252,0.012
7253,0.012
7254,0.008
7255,0.00525
7256,0.00325
7257,0.0034105263157894737
7258,0.00325
7259,0.00225
7260,0.00225
7261,0.00225
7262,0.0034105263157894737
7263,0.017993141821946168
7264,0.0055164682539682545
7265,0.008621825396825397
7266,0.005405357142857143
7267,0.005405357142857143
7268,0.005405357142857143
7269,0.005405357142857143
7270,0.008621825396825397
7271,0.015649801587301587
7272,0.01317361111111111
7273,0.01561111111111111
7274,0.0130625
7275,0.0120625
7276,0.0120625
7277,0.0120625
7278,0.014611111111111111
7279,0.021003968253968257
7280,0.013027777777777777
7281,0.012194444444444444
7282,0.012916666666666667
7283,0.012916666666666667
7284,0.012916666666666667
7285,0.012916666666666667
7286,0.012194444444444444
7287,0.006158611111111111
7288,0.006798762626262626
7289,0.009637777777777778
7290,0.006687651515151515
7291,0.006687651515151515
7292,0.006687651515151515
7293,0.006687651515151515
7294,0.008637777777777777
7295,0.0011736111111111112
7296,0.005173611111111111
7297,0.0051111111111111105
7298,0.0050625
7299,0.0050625
7300,0.0050625
7301,0.0050625
7302,0.0051111111111111105
7303,0.002033611111111111
7304,0.003533611111111111
7305,0.002637777777777778
7306,0.0034224999999999998
7307,0.0034224999999999998
7308,0.0034224999999999998
7309,0.0034224999999999998
7310,0.002637777777777778
7311,0.002173611111111111
7312,0.006173611111111111
7313,0.0031111111111111114
7314,0.0060625
7315,0.0060625
7316,0.0060625
7317,0.0060625
7318,0.0031111111111111114
7319,0.003673611111111111
7320,0.010140277777777778
7321,0.007611111111111111
7322,0.010029166666666667
7323,0.010029166666666667
7324,0.010029166666666667
7325,0.010029166666666667
7326,0.006611111111111111
7327,0.004006944444444445
7328,0.008973611111111111
7329,0.007944444444444443
7330,0.0078625
7331,0.0078625
7332,0.0078625
7333,0.0078625
7334,0.006944444444444444
7335,0.013785465922965921
7336,0.024692730880230877
7337,0.008350100251084784
7338,0.023438762626262623
7339,0.022256944444444444
7340,0.022256944444444444
7341,0.022256944444444444
7342,0.008350100251084784
7343,0.006173611111111111
7344,0.006173611111111111
7345,0.0051111111111111105
7346,0.0060625
7347,0.0060625
7348,0.0060625
7349,0.0060625
7350,0.0051111111111111105
7351,0.02817361111111111
7352,0.01717361111111111
7353,0.03411111111111111
7354,0.0170625
7355,0.0170625
7356,0.0170625
7357,0.0170625
7358,0.03411111111111111
7359,0.007173611111111111
7360,0.00792361111111111
7361,0.010611111111111111
7362,0.0078125
7363,0.0078125
7364,0.0078125
7365,0.0078125
7366,0.010611111111111111
7367,0.003673611111111111
7368,0.005173611111111111
7369,0.0041111111111111105
7370,0.0050625
7371,0.0050625
7372,0.0050625
7373,0.0050625
7374,0.0041111111111111105
7375,0.013716468253968253
7376,0.013173611111111108
7377,0.011111111111111112
7378,0.013062499999999998
7379,0.012395833333333332
7380,0.012395833333333332
7381,0.012395833333333332
7382,0.011111111111111112
7383,0.025753968253968255
7384,0.03011111111111111
7385,0.02811111111111111
7386,0.03
7387,0.029
7388,0.029
7389,0.029
7390,0.02811111111111111
7391,0.007173611111111111
7392,0.00967361111111111
7393,0.0031111111111111114
7394,0.0095625
7395,0.0085625
7396,0.0085625
7397,0.0085625
7398,0.0031111111111111114
7399,0.046811111111111116
7400,0.01911111111111111
7401,0.03911111111111112
7402,0.018
7403,0.017
7404,0.017
7405,0.017
7406,0.03911111111111112
7407,0.01164100529100529
7408,0.006727777777777778
7409,0.008861111111111111
7410,0.006616666666666667
7411,0.006616666666666667
7412,0.006616666666666667
7413,0.006616666666666667
7414,0.008861111111111111
7415,0.014340277777777776
7416,0.008506944444444445
7417,0.01011111111111111
7418,0.008395833333333333
7419,0.008395833333333333
7420,0.008395833333333333
7421,0.008395833333333333
7422,0.01011111111111111
7423,0.02515396825396825
7424,0.02261111111111111
7425,0.01811111111111111
7426,0.0225
7427,0.0225
7428,0.0225
7429,0.0225
7430,0.01811111111111111
7431,0.01317361111111111
7432,0.014673611111111111
7433,0.00811111111111111
7434,0.0145625
7435,0.0135625
7436,0.0135625
7437,0.0135625
7438,0.007111111111111111
7439,0.01161972912353347
7440,0.008840277777777778
7441,0.00923611111111111
7442,0.008729166666666668
7443,0.005729166666666667
7444,0.005729166666666667
7445,0.005729166666666667
7446,0.009111111111111111
7447,0.008794729123533471
7448,0.01317361111111111
7449,0.01161111111111111
7450,0.0130625
7451,0.0110625
7452,0.0110625
7453,0.0110625
7454,0.01161111111111111
7455,0.02837361111111111
7456,0.007173611111111111
7457,0.01211111111111111
7458,0.0070625
7459,0.0020625
7460,0.0020625
7461,0.0020625
7462,0.01211111111111111
7463,0.006173611111111111
7464,0.005173611111111111
7465,0.0051111111111111105
7466,0.0040625
7467,0.0040625
7468,0.0040625
7469,0.0040625
7470,0.0051111111111111105
7471,0.003173611111111111
7472,0.003173611111111111
7473,0.0031111111111111114
7474,0.0030625
7475,0.0030625
7476,0.0030625
7477,0.0030625
7478,0.0031111111111111114
7479,0.01017361111111111
7480,0.01117361111111111
7481,0.0061111111111111106
7482,0.0110625
7483,0.0110625
7484,0.0110625
7485,0.0110625
7486,0.0061111111111111106
7487,0.006173611111111111
7488,0.007173611111111111
7489,0.0051111111111111105
7490,0.0070625
7491,0.0070625
7492,0.0070625
7493,0.0070625
7494,0.0051111111111111105
7495,0.0028521325896325896
7496,0.00614273088023088
7497,0.0014067040246696894
7498,0.0058887626262626265
7499,0.004206944444444445
7500,0.004206944444444445
7501,0.004206944444444445
7502,0.0014067040246696894
7503,0.008851871980676327
7504,0.005173611111111111
7505,0.007111111111111111
7506,0.0050625
7507,0.0050625
7508,0.0050625
7509,0.0050625
7510,0.007111111111111111
7511,0.01342361111111111
7512,0.01867361111111111
7513,0.01011111111111111
7514,0.0175625
7515,0.0175625
7516,0.0175625
7517,0.0175625
7518,0.009111111111111111
7519,0.002173611111111111
7520,0.002173611111111111
7521,0.0021111111111111113
7522,0.0020625
7523,0.0020625
7524,0.0020625
7525,0.0020625
7526,0.0021111111111111113
7527,0.008901871980676329
7528,0.01367361111111111
7529,0.0061111111111111106
7530,0.0135625
7531,0.0125625
7532,0.0125625
7533,0.0125625
7534,0.0051111111111111105
7535,0.038173611111111116
7536,0.043673611111111114
7537,0.035111111111111114
7538,0.0405625
7539,0.0385625
7540,0.0385625
7541,0.0385625
7542,0.03411111111111111
7543,0.01025764472455649
7544,0.018531454248366015
7545,0.018552287581699346
7546,0.0184203431372549
7547,0.016753676470588234
7548,0.016753676470588234
7549,0.016753676470588234
7550,0.017552287581699345
7551,0.02325764472455649
7552,0.019281454248366015
7553,0.028677287581699348
7554,0.019170343137254905
7555,0.019170343137254905
7556,0.019170343137254905
7557,0.019170343137254905
7558,0.028552287581699348
7559,0.0061111111111111106
7560,0.0041111111111111105
7561,0.0021111111111111113
7562,0.004
7563,0.003
7564,0.003
7565,0.003
7566,0.0011111111111111111
7567,0.009173611111111112
7568,0.00817361111111111
7569,0.007111111111111111
7570,0.0080625
7571,0.0080625
7572,0.0080625
7573,0.0080625
7574,0.0061111111111111106
7575,0.005673611111111111
7576,0.009173611111111112
7577,0.003611111111111111
7578,0.0090625
7579,0.0080625
7580,0.0080625
7581,0.0080625
7582,0.003611111111111111
7583,0.0061521325896325895
7584,0.04147606421356422
7585,0.006850100251084784
7586,0.041222095959595965
7587,0.03794027777777778
7588,0.03794027777777778
7589,0.03794027777777778
7590,0.006850100251084784
7591,0.03372777777777777
7592,0.01711111111111111
7593,0.02811111111111111
7594,0.016
7595,0.015
7596,0.015
7597,0.015
7598,0.02811111111111111
7599,0.011156944444444445
7600,0.014156944444444444
7601,0.011094444444444445
7602,0.013045833333333335
7603,0.011545833333333335
7604,0.011545833333333335
7605,0.011545833333333335
7606,0.010094444444444444
7607,0.011690760869565216
7608,0.0143125
7609,0.00925
7610,0.0133125
7611,0.0123125
7612,0.0123125
7613,0.0123125
7614,0.00825
7615,0.02110535714285714
7616,0.015716468253968253
7617,0.009278968253968255
7618,0.015605357142857143
7619,0.015605357142857143
7620,0.015605357142857143
7621,0.015605357142857143
7622,0.009278968253968255
7623,0.03594146825396825
7624,0.01617361111111111
7625,0.013111111111111112
7626,0.0160625
7627,0.0160625
7628,0.0160625
7629,0.0160625
7630,0.013111111111111112
7631,0.022716468253968253
7632,0.01567361111111111
7633,0.01511111111111111
7634,0.0145625
7635,0.0135625
7636,0.0135625
7637,0.0135625
7638,0.01411111111111111
7639,0.06425396825396826
7640,0.061111111111111116
7641,0.061611111111111116
7642,0.061
7643,0.06
7644,0.06
7645,0.06
7646,0.061611111111111116
7647,0.005316468253968253
7648,0.006173611111111111
7649,0.0031111111111111114
7650,0.0060625
7651,0.0060625
7652,0.0060625
7653,0.0060625
7654,0.0031111111111111114
7655,0.004173611111111111
7656,0.004173611111111111
7657,0.0031111111111111114
7658,0.0040625
7659,0.0030625
7660,0.0030625
7661,0.0030625
7662,0.0031111111111111114
7663,0.01567361111111111
7664,0.011006944444444444
7665,0.007611111111111111
7666,0.010895833333333334
7667,0.010895833333333334
7668,0.010895833333333334
7669,0.010895833333333334
7670,0.007611111111111111
7671,0.004173611111111111
7672,0.00797361111111111
7673,0.0031111111111111114
7674,0.0078625
7675,0.0078625
7676,0.0078625
7677,0.0078625
7678,0.0021111111111111113
7679,0.0011736111111111112
7680,0.004173611111111111
7681,0.0031111111111111114
7682,0.0040625
7683,0.0040625
7684,0.0040625
7685,0.0040625
7686,0.0031111111111111114
7687,0.009173611111111112
7688,0.009173611111111112
7689,0.0031111111111111114
7690,0.0090625
7691,0.0090625
7692,0.0090625
7693,0.0090625
7694,0.0031111111111111114
7695,0.002173611111111111
7696,0.003173611111111111
7697,0.0031111111111111114
7698,0.0030625
7699,0.0030625
7700,0.0030625
7701,0.0030625
7702,0.0031111111111111114
7703,0.01217361111111111
7704,0.01017361111111111
7705,0.01411111111111111
7706,0.0100625
7707,0.0100625
7708,0.0100625
7709,0.0100625
7710,0.01411111111111111
7711,0.007173611111111111
7712,0.0074593253968253965
7713,0.0031111111111111114
7714,0.007348214285714285
7715,0.007348214285714285
7716,0.007348214285714285
7717,0.007348214285714285
7718,0.0031111111111111114
7719,0.03292777777777778
7720,0.020877777777777776
7721,0.02811111111111111
7722,0.020766666666666666
7723,0.020766666666666666
7724,0.020766666666666666
7725,0.020766666666666666
7726,0.02811111111111111
7727,0.011961348428260193
7728,0.015364787581699346
7729,0.02188562091503268
7730,0.015253676470588236
7731,0.013753676470588236
7732,0.013753676470588236
7733,0.013753676470588236
7734,0.02088562091503268
7735,0.03317361111111111
7736,0.01142361111111111
7737,0.013111111111111112
7738,0.0113125
7739,0.0113125
7740,0.0113125
7741,0.0113125
7742,0.013111111111111112
7743,0.019463397065897066
7744,0.007881446608946609
7745,0.012154444444444443
7746,0.007770335497835497
7747,0.007770335497835497
7748,0.007770335497835497
7749,0.007770335497835497
7750,0.012154444444444443
7751,0.008816468253968254
7752,0.011840277777777776
7753,0.01411111111111111
7754,0.011729166666666666
7755,0.011729166666666666
7756,0.011729166666666666
7757,0.011729166666666666
7758,0.01411111111111111
7759,0.035173611111111114
7760,0.01517361111111111
7761,0.02311111111111111
7762,0.0150625
7763,0.0150625
7764,0.0150625
7765,0.0150625
7766,0.02211111111111111
7767,0.015264957264957264
7768,0.02261111111111111
7769,0.010180878552971576
7770,0.0225
7771,0.0225
7772,0.0225
7773,0.0225
7774,0.010180878552971576
7775,0.012673611111111111
7776,0.011440277777777777
7777,0.01161111111111111
7778,0.011329166666666666
7779,0.011329166666666666
7780,0.011329166666666666
7781,0.011329166666666666
7782,0.01161111111111111
7783,0.009173611111111112
7784,0.02267361111111111
7785,0.009111111111111111
7786,0.0225625
7787,0.0215625
7788,0.0215625
7789,0.0215625
7790,0.009111111111111111
7791,0.017522920875420872
7792,0.009345732323232322
7793,0.011571111111111112
7794,0.009234621212121211
7795,0.009234621212121211
7796,0.009234621212121211
7797,0.009234621212121211
7798,0.011571111111111112
7799,0.005022242351046698
7800,0.002423611111111111
7801,0.0051111111111111105
7802,0.0023125
7803,0.0023125
7804,0.0023125
7805,0.0023125
7806,0.0051111111111111105
7807,0.01017361111111111
7808,0.010673611111111111
7809,0.0041111111111111105
7810,0.0105625
7811,0.0105625
7812,0.0105625
7813,0.0105625
7814,0.0041111111111111105
7815,0.02017361111111111
7816,0.029773611111111112
7817,0.0051111111111111105
7818,0.0286625
7819,0.0270625
7820,0.0270625
7821,0.0270625
7822,0.0051111111111111105
7823,0.01804349776230211
7824,0.008829065656565657
7825,0.009704444444444444
7826,0.008717954545454546
7827,0.006717954545454545
7828,0.006717954545454545
7829,0.006717954545454545
7830,0.009704444444444444
7831,0.002173611111111111
7832,0.00592361111111111
7833,0.0031111111111111114
7834,0.0058125
7835,0.0048125
7836,0.0048125
7837,0.0048125
7838,0.0031111111111111114
7839,0.003573611111111111
7840,0.002573611111111111
7841,0.002511111111111111
7842,0.0024625
7843,0.0014624999999999998
7844,0.0014624999999999998
7845,0.0014624999999999998
7846,0.002511111111111111
7847,0.009173611111111112
7848,0.007173611111111111
7849,0.007111111111111111
7850,0.0070625
7851,0.0070625
7852,0.0070625
7853,0.0070625
7854,0.0061111111111111106
7855,0.003533611111111111
7856,0.0052836111111111105
7857,0.006637777777777777
7858,0.005172499999999999
7859,0.005172499999999999
7860,0.005172499999999999
7861,0.005172499999999999
7862,0.006637777777777777
7863,0.003173611111111111
7864,0.00592361111111111
7865,0.0061111111111111106
7866,0.0058125
7867,0.0058125
7868,0.0058125
7869,0.0058125
7870,0.0061111111111111106
7871,0.0011736111111111112
7872,0.005173611111111111
7873,0.0021111111111111113
7874,0.0050625
7875,0.0050625
7876,0.0050625
7877,0.0050625
7878,0.0021111111111111113
7879,0.007173611111111111
7880,0.003173611111111111
7881,0.0041111111111111105
7882,0.0030625
7883,0.0010625
7884,0.0010625
7885,0.0010625
7886,0.0041111111111111105
7887,0.002729166666666667
7888,0.007729166666666666
7889,0.0011111111111111111
7890,0.007618055555555555
7891,0.007618055555555555
7892,0.007618055555555555
7893,0.007618055555555555
7894,0.0011111111111111111
7895,0.012611111111111111
7896,0.00961111111111111
7897,0.007111111111111111
7898,0.0095
7899,0.0095
7900,0.0095
7901,0.0095
7902,0.0061111111111111106
7903,0.002173611111111111
7904,0.00592361111111111
7905,0.0031111111111111114
7906,0.0058125
7907,0.0058125
7908,0.0058125
7909,0.0058125
7910,0.0031111111111111114
7911,0.011506944444444445
7912,0.005173611111111111
7913,0.007111111111111111
7914,0.0050625
7915,0.0040625
7916,0.0040625
7917,0.0040625
7918,0.007111111111111111
7919,0.005506944444444444
7920,0.003173611111111111
7921,0.0041111111111111105
7922,0.0030625
7923,0.0030625
7924,0.0030625
7925,0.0030625
7926,0.0041111111111111105
7927,0.015202020202020203
7928,0.03620202020202021
7929,0.014168803418803418
7930,0.036
7931,0.035
7932,0.035
7933,0.035
7934,0.014168803418803418
7935,0.003173611111111111
7936,0.004173611111111111
7937,0.0041111111111111105
7938,0.0040625
7939,0.0040625
7940,0.0040625
7941,0.0040625
7942,0.0041111111111111105
7943,0.001
7944,0.004
7945,0.001
7946,0.004
7947,0.004
7948,0.004
7949,0.004
7950,0.001
7951,0.00017361111111111112
7952,0.002173611111111111
7953,0.0021111111111111113
7954,0.0020625
7955,0.0020625
7956,0.0020625
7957,0.0020625
7958,0.0021111111111111113
7959,0.003
7960,0.005
7961,0.002
7962,0.005
7963,0.005
7964,0.005
7965,0.005
7966,0.002
7967,0.021
7968,0.018
7969,0.019
7970,0.018
7971,0.018
7972,0.018
7973,0.018
7974,0.019
7975,0.0051111111111111105
7976,0.0061111111111111106
7977,0.0031111111111111114
7978,0.006
7979,0.006
7980,0.006
7981,0.006
7982,0.0031111111111111114
7983,0.005673611111111111
7984,0.004673611111111111
7985,0.0051111111111111105
7986,0.0045625
7987,0.0045625
7988,0.0045625
7989,0.0045625
7990,0.0051111111111111105
7991,0.0011736111111111112
7992,0.003173611111111111
7993,0.0041111111111111105
7994,0.0030625
7995,0.0020625
7996,0.0020625
7997,0.0020625
7998,0.0041111111111111105
7999,0.003
8000,0.007
8001,0.003
8002,0.007
8003,0.007
8004,0.007
8005,0.007
8006,0.003
8007,0.007173611111111111
8008,0.003173611111111111
8009,0.0041111111111111105
8010,0.0030625
8011,0.0030625
8012,0.0030625
8013,0.0030625
8014,0.0041111111111111105
8015,0.01017361111111111
8016,0.005173611111111111
8017,0.009111111111111111
8018,0.0050625
8019,0.0050625
8020,0.0050625
8021,0.0050625
8022,0.009111111111111111
8023,0.006173611111111111
8024,0.004173611111111111
8025,0.0021111111111111113
8026,0.0040625
8027,0.0040625
8028,0.0040625
8029,0.0040625
8030,0.0021111111111111113
8031,0.0027256174381174382
8032,0.0020717712842712845
8033,0.001130274024947764
8034,0.0016359848484848484
8035,0.00026250000000000004
8036,0.00026250000000000004
8037,0.00026250000000000004
8038,0.001130274024947764
8039,0.0022222222222222222
8040,0.0002222222222222222
8041,0.0002222222222222222
8042,0.0002222222222222222
8043,0.0002222222222222222
8044,0.0002222222222222222
8045,0.0002222222222222222
8046,0.0002222222222222222
8047,0.00656943056943057
8048,0.009415584415584415
8049,0.002300213629769591
8050,0.009181818181818182
8051,0.008
8052,0.008
8053,0.008
8054,0.002300213629769591
8055,0.0034909090909090905
8056,0.0031575757575757575
8057,0.0021502849002849
8058,0.0030666666666666663
8059,0.003
8060,0.003
8061,0.003
8062,0.0021502849002849
8063,0.0051575757575757575
8064,0.0031575757575757575
8065,0.0041502849002849
8066,0.0030666666666666663
8067,0.003
8068,0.003
8069,0.003
8070,0.0041502849002849
8071,0.003478521478521478
8072,0.010324675324675323
8073,0.0032389891399736727
8074,0.008181818181818182
8075,0.008
8076,0.008
8077,0.008
8078,0.0032389891399736727
8079,0.039811854811854806
8080,0.025658008658008657
8081,0.018738989139973676
8082,0.024515151515151514
8083,0.024333333333333332
8084,0.024333333333333332
8085,0.024333333333333332
8086,0.018738989139973676
8087,0.014365079365079365
8088,0.013422222222222223
8089,0.00658888888888889
8090,0.012422222222222222
8091,0.012422222222222222
8092,0.012422222222222222
8093,0.012422222222222222
8094,0.00658888888888889
8095,0.005
8096,0.006
8097,0.003
8098,0.006
8099,0.006
8100,0.006
8101,0.006
8102,0.003
8103,0.01226111111111111
8104,0.01431111111111111
8105,0.005311111111111111
8106,0.014199999999999999
8107,0.014199999999999999
8108,0.014199999999999999
8109,0.014199999999999999
8110,0.005311111111111111
8111,0.006173611111111111
8112,0.004173611111111111
8113,0.0051111111111111105
8114,0.0040625
8115,0.0040625
8116,0.0040625
8117,0.0040625
8118,0.0051111111111111105
8119,0.020432489732489734
8120,0.031635786435786434
8121,0.010167603038152789
8122,0.025381818181818182
8123,0.0252
8124,0.0252
8125,0.0252
8126,0.010167603038152789
8127,0.012950000000000001
8128,0.01
8129,0.01
8130,0.01
8131,0.01
8132,0.01
8133,0.01
8134,0.01
8135,0.04861666666666667
8136,0.026
8137,0.032
8138,0.024
8139,0.024
8140,0.024
8141,0.024
8142,0.032
8143,0.002764520202020202
8144,0.001264520202020202
8145,0.001168803418803419
8146,0.0010625
8147,0.0010625
8148,0.0010625
8149,0.0010625
8150,0.001168803418803419
8151,0.011678787878787882
8152,0.010262914862914864
8153,0.0044337316123030405
8154,0.010081096681096682
8155,0.008650793650793652
8156,0.008650793650793652
8157,0.008650793650793652
8158,0.0044337316123030405
8159,0.008316468253968253
8160,0.01417361111111111
8161,0.01211111111111111
8162,0.0140625
8163,0.0140625
8164,0.0140625
8165,0.0140625
8166,0.011111111111111112
8167,0.01217361111111111
8168,0.010673611111111111
8169,0.0061111111111111106
8170,0.0105625
8171,0.0105625
8172,0.0105625
8173,0.0105625
8174,0.0061111111111111106
8175,0.012387301587301586
8176,0.010144444444444446
8177,0.010977777777777776
8178,0.009033333333333334
8179,0.009033333333333334
8180,0.009033333333333334
8181,0.009033333333333334
8182,0.010977777777777776
8183,0.00947852147852148
8184,0.042324675324675334
8185,0.005238989139973673
8186,0.024181818181818183
8187,0.024
8188,0.024
8189,0.024
8190,0.005238989139973673
8191,0.012603968253968255
8192,0.006477777777777778
8193,0.010325396825396826
8194,0.006366666666666667
8195,0.006366666666666667
8196,0.006366666666666667
8197,0.006366666666666667
8198,0.010325396825396826
8199,0.024373576140650843
8200,0.024373576140650843
8201,0.024373576140650843
8202,0.024373576140650843
8203,0.024373576140650843
8204,0.024373576140650843
8205,0.026116274867045233
8206,0.026116274867045233
8207,0.026116274867045233
8208,0.01935064836391873
8209,0.01935064836391873
8210,0.01935064836391873
8211,0.026116274867045233
8212,0.026116274867045233
8213,0.026116274867045233
8214,0.026116274867045233
8215,0.018892315030585395
8216,0.013813604067357937
8217,0.01260870988746376
8218,0.01126168607793995
8219,0.01260870988746376
8220,0.01260870988746376
8221,0.01260870988746376
8222,0.01260870988746376
8223,0.01126168607793995
8224,0.015460790598290596
8225,0.020118055555555552
8226,0.009180878552971576
8227,0.019006944444444444
8228,0.018006944444444443
8229,0.018006944444444443
8230,0.018006944444444443
8231,0.009180878552971576
8232,0.008506944444444444
8233,0.00817361111111111
8234,0.00811111111111111
8235,0.0080625
8236,0.0080625
8237,0.0080625
8238,0.0080625
8239,0.00811111111111111
8240,0.01591046592296592
8241,0.01806773088023088
8242,0.010611324740880702
8243,0.016813762626262628
8244,0.015506944444444445
8245,0.015506944444444445
8246,0.015506944444444445
8247,0.010611324740880702
8248,0.0071575757575757576
8249,0.0041575757575757575
8250,0.0031502849002849
8251,0.004066666666666666
8252,0.004
8253,0.004
8254,0.004
8255,0.0031502849002849
8256,0.0022222222222222222
8257,0.0002222222222222222
8258,0.0012222222222222224
8259,0.0002222222222222222
8260,0.0002222222222222222
8261,0.0002222222222222222
8262,0.0002222222222222222
8263,0.0012222222222222224
8264,0.008478521478521479
8265,0.025324675324675326
8266,0.006438989139973673
8267,0.01818181818181818
8268,0.018
8269,0.018
8270,0.018
8271,0.006438989139973673
8272,0.010406944444444444
8273,0.01782361111111111
8274,0.008094444444444446
8275,0.016712499999999998
8276,0.0152125
8277,0.0152125
8278,0.0152125
8279,0.007094444444444444
8280,0.01992361111111111
8281,0.019790277777777778
8282,0.01936111111111111
8283,0.019679166666666668
8284,0.018679166666666667
8285,0.018679166666666667
8286,0.018679166666666667
8287,0.01836111111111111
8288,0.00992361111111111
8289,0.010190277777777779
8290,0.01136111111111111
8291,0.010079166666666667
8292,0.009079166666666668
8293,0.009079166666666668
8294,0.009079166666666668
8295,0.010361111111111111
8296,0.00843287037037037
8297,0.009395833333333332
8298,0.01
8299,0.009395833333333332
8300,0.008395833333333332
8301,0.008395833333333332
8302,0.008395833333333332
8303,0.01
8304,0.01783361801242236
8305,0.01622916666666667
8306,0.01425
8307,0.01622916666666667
8308,0.015229166666666669
8309,0.015229166666666669
8310,0.015229166666666669
8311,0.01425
8312,0.05030634920634921
8313,0.06691666666666665
8314,0.022283333333333332
8315,0.06491666666666665
8316,0.06391666666666666
8317,0.06391666666666666
8318,0.06391666666666666
8319,0.021283333333333335
8320,0.0323125
8321,0.0150625
8322,0.011
8323,0.0130625
8324,0.0130625
8325,0.0130625
8326,0.0130625
8327,0.011
8328,0.0170625
8329,0.0070625
8330,0.04
8331,0.0070625
8332,0.0070625
8333,0.0070625
8334,0.0070625
8335,0.039
8336,0.008694444444444444
8337,0.008
8338,0.007
8339,0.007
8340,0.007
8341,0.007
8342,0.007
8343,0.007
8344,0.011345833333333333
8345,0.011905357142857143
8346,0.008333333333333331
8347,0.011905357142857143
8348,0.011905357142857143
8349,0.011905357142857143
8350,0.011905357142857143
8351,0.008333333333333331
8352,0.011205357142857142
8353,0.0100625
8354,0.013142857142857142
8355,0.0100625
8356,0.0100625
8357,0.0100625
8358,0.0100625
8359,0.013142857142857142
8360,0.012345833333333334
8361,0.03147916666666666
8362,0.010583333333333333
8363,0.03147916666666666
8364,0.030979166666666665
8365,0.030979166666666665
8366,0.030979166666666665
8367,0.010583333333333333
8368,0.006173611111111111
8369,0.007173611111111111
8370,0.0051111111111111105
8371,0.0070625
